,Rating,Reviews
1228,4.0,"Not great sound quality. The bass is over amplified. But its a comfy fit and does an excellent job in cancelling out external noise. Some of the JBL headphones in the same range will provide you with better clarity of sound, wherein the mids are well highlighted along with the bass. But if you like fo listen to music with heavy bass, then these are definitely a better pick. Boat makes quality products for the given price."
1229,3.0,"Some cons-
1) The bass is way to heavy, if your device doesn't cone with any inbuilt equalizer to tone down the base a bit you might wanna stay away as the overall base is way to overpowering.

2) The Bluetooth connectivity is somewhere along the bad side, the connection sometime gets weakened while carrying the phone in trouser pockets.

Still somehow for the price range these earphones do pretty much what is needed."
1230,5.0,"Pros:
1.Easy to wear, Fits well in ears
2.Noise cancellation is good.
3.Sound Quality is better.
4.Battery life is great.
5.Available at reasonable price.

Cons:
1.Bass could have been better
2.Look is not so good as wire is bit long in front."
1231,1.0,I expected a lot from this one as fst time I was spending more than 1000 RS for this..But it's not worth the money... In noise u barely hear the sound bcoz volume is very low....sound quality also I didn't find very good...
1232,1.0,"I have bought 2 of this headsets recently.. sound very good for the price.. one headset is still working fine, the other one's bettery life drastically reduced, infact it's really a damaged battery.. i don't recommend this product because of the poor quality checks"
1233,5.0,"I didn't expected too much at this price range but I ordered it.
But Sound quality is awesome .
Bass is also superb.
battery life is also good. I have used for 4 hours approximately but not charged once.
Very easy to use.
Easily connects to my mi phone and ipad.
Go for it.
And at last, packaging and transport is good reached before time"
1234,1.0,"This product is not good and compatible with iphones. Sound quality is very low, on call sound is worst and phone battery is draining like anything. Twice ordered (using return option) but both the sets were same issue. I do not recommend this product for iphone. For other phone may test and try."
1235,4.0,This Bluetooth earpiece is great performing better than expectation. Battery backup is also great. Sound quality is great too. The ear buds fits well. The only problem I have is with the time it takes to turn off while holding down power button and the voice over when turning on and off.
1236,3.0,"Really liked the sound quality at this price range. However, built quality is not as expected. Device is quite delicate in handling. Should have been provided with improved breaded wires and metal tips. Overall, I am impressed.
PS: Bluetooth range should have been improved."
1237,1.0,"It's seemed supplier had unboxed it before because selaed was opened
2 major issues
1) within 4 m it starts to disconnect

2) when connect to mobile battery shows 100% after while it's show less

It's seemed supplier has placed used /faulted earphone"
1238,4.0,"The sound quality for a bt earplugs on this budget is quite decent. If you get it less than ₹1500 then you should go for this. Best product in this budget.
If you are a bass lover then you gonna love this. Also for calling and stuff it has got a mic which i quite good and gives a decent output to the callers even if you are driving."
1239,4.0,Battery does not last that long. I travel 4 hours everyday for work and I have to charge it for at least 10 mins to my way back home. It's none slippery and sweaty. The sound quality is good and block noise. Worth a buy as per the price.
1240,3.0,I have been experiencing range issues that whenever I put the phone in my pocket the music goes off. Bass feels too loud sometimes and suppresses the higher frequency sound but it's not very deep. But I guess it's okay at this price.
1241,5.0,"This is the 4th product of boat I have bought and this is as good as the previously bought headphones.

In this price range these are far better than any other brand.

Pros.
Battery backup is very good.
Bass is excellent.
Sweat proof.
Very good build quality.

Cons.
Packaging can be more better."
1242,5.0,"I just wanted to buy a good Bluetooth earphones in my budget.. And boat 255 is exactly that what I need.. The sound quality and nocie cancellation is awesome, really it's too good, company says with 10 mnt chrg it can play upto 45.but in my case the time was 85 mnt with 65% volume.. And with 65% volume you can enjoy 7to8 hours music..

Mujhe lagta hai boat ki is headset ki age isi budget mai or koi takkar dene ke liye hai e nehi.. Dude just go for it👍👍"
